page_id,year,month,rank,title,views
3108052,2015,7,45,Joanna Przetakiewicz,42718
2044138,2015,7,48,Robert M,41556
2865738,2015,7,198,Lista odcinków serialu Świat według Kiepskich,23964
672962,2015,7,238,Tadeusz Szymków,22546
5530443,2015,7,243,Reprezentacja Polski w piłce nożnej,22346
3103984,2015,7,273,Ciasteczko,21328
2665958,2015,7,309,Bracia Figo Fagot,19555
705027,2015,7,321,Krzysztof Kruszewski,19141
200401,2015,7,366,Sebastian Riedel,18104
1562436,2015,7,522,Kali (raper),15191
1019846,2015,7,547,Kabaret Limo,14888
112434,2015,7,597,Kabaret Ani Mru-Mru,14288
97207,2015,7,624,Wykaz ras psów agresywnych,14080
777276,2015,7,626,Firma (zespół muzyczny),14065
2552054,2015,7,661,Ewa Błachnio,13650
1119301,2015,7,750,Lista odcinków serialu Miodowe lata,12813
99070,2015,7,763,Wykaz środków odurzających i substancji psychotropowych,12736
119456,2015,7,813,Polska Klasyfikacja Działalności,12329
3263712,2015,7,936,Stefan Pawłowski,11548
672962,2015,8,28,Tadeusz Szymków,59378
4329425,2015,8,62,Andrzej Radomski,40315
1492794,2015,8,83,Barbara Szcześniak,35975
3108052,2015,8,87,Joanna Przetakiewicz,35478
2865738,2015,8,198,Lista odcinków serialu Świat według Kiepskich,25474
715444,2015,8,235,Jacek Zieliński (muzyk),23434
5530443,2015,8,288,Reprezentacja Polski w piłce nożnej,20984
2044138,2015,8,299,Robert M,20736
3103984,2015,8,319,Ciasteczko,20158
304455,2015,8,448,Oddział Zamknięty,17063
2601132,2015,8,491,Piotr Kuryło,16377
119456,2015,8,557,Polska Klasyfikacja Działalności,15524
97207,2015,8,572,Wykaz ras psów agresywnych,15401
1814487,2015,8,600,Linia kolejowa nr 250,15099
1019846,2015,8,603,Kabaret Limo,15069
5209061,2015,8,607,Anna Wesołowska,15032
2665958,2015,8,691,Bracia Figo Fagot,14172
1562436,2015,8,752,Kali (raper),13510
688554,2015,8,780,Robert Kantereit,13225
1462811,2015,8,849,Referendum ogólnokrajowe,12765
564245,2015,8,860,Marek Przybylik,12668
1119301,2015,8,864,Lista odcinków serialu Miodowe lata,12633
121013,2015,8,899,Anna Kalczyńska,12367
2366013,2015,8,914,Poparzeni Kawą Trzy,12297
132836,2015,8,923,Przełomowe bitwy w historii świata,12259
4391671,2015,8,940,Pierwsza miłość,12167
5530443,2015,9,40,Reprezentacja Polski w piłce nożnej,60095
5142645,2015,9,124,Maria Sadowska,37680
672962,2015,9,231,Tadeusz Szymków,28356
2865738,2015,9,288,Lista odcinków serialu Świat według Kiepskich,26058
134786,2015,9,318,Dzień Edukacji Narodowej,24521
1524920,2015,9,325,Rinke Rooyens,24206
4391671,2015,9,364,Pierwsza miłość,23033
3110896,2015,9,423,Aleksander Milwiw-Baron,21528
1814487,2015,9,436,Linia kolejowa nr 250,21153
1462811,2015,9,456,Referendum ogólnokrajowe,20676
30338,2015,9,673,Iloczyn,16922
2366013,2015,9,780,Poparzeni Kawą Trzy,15682
5530443,2015,10,20,Reprezentacja Polski w piłce nożnej,105457
134786,2015,10,25,Dzień Edukacji Narodowej,100114
2383348,2015,10,92,Okręgi wyborcze do Sejmu Rzeczypospolitej Polskiej,46411
5382441,2015,10,138,KORWiN,37917
5142645,2015,10,157,Maria Sadowska,35926
3110896,2015,10,162,Aleksander Milwiw-Baron,35689
881145,2015,10,233,Diana Rudnik,30800
2865738,2015,10,293,Lista odcinków serialu Świat według Kiepskich,28157
4391671,2015,10,496,Pierwsza miłość,20929
3103984,2015,10,595,Ciasteczko,19304
2366013,2015,10,813,Poparzeni Kawą Trzy,16625
1814487,2015,10,830,Linia kolejowa nr 250,16440
1524920,2015,10,848,Rinke Rooyens,16274
30338,2015,10,892,Iloczyn,15822
1104563,2015,10,938,Finansowanie partii politycznych w Polsce,15464
5417420,2015,10,949,Kamienie na szaniec,15402
5530443,2015,11,61,Reprezentacja Polski w piłce nożnej,69692
4216078,2015,11,64,Trybunał Konstytucyjny,68683
5142645,2015,11,205,Maria Sadowska,35830
1814487,2015,11,222,Linia kolejowa nr 250,34586
3110896,2015,11,278,Aleksander Milwiw-Baron,31479
1064794,2015,11,320,Afera gruntowa,29462
2865738,2015,11,331,Lista odcinków serialu Świat według Kiepskich,29056
2784134,2015,11,346,Tomasz Barański,28565
1780281,2015,11,596,Maria Teresa Kiszczak,21295
478648,2015,11,686,Grzyby chronione w Polsce,19771
3870216,2015,11,726,Choroby genetyczne,19321
4391671,2015,11,749,Pierwsza miłość,18983
2366013,2015,11,901,Poparzeni Kawą Trzy,16937
1326951,2015,11,983,Dni wolne od pracy w Polsce,16236
58079,2015,11,985,Lista Macierewicza,16231
4216078,2015,12,3,Trybunał Konstytucyjny,279938
983522,2015,12,28,Ślizg (czasopismo),81790
3551554,2015,12,30,Kortez,75721
1814487,2015,12,51,Linia kolejowa nr 250,61079
4222001,2015,12,68,Jan Góra,52163
132839,2015,12,71,Lech Falandysz,51244
5530443,2015,12,116,Reprezentacja Polski w piłce nożnej,39346
1562436,2015,12,166,Kali (raper),33876
777276,2015,12,214,Firma (zespół muzyczny),30839
2865738,2015,12,228,Lista odcinków serialu Świat według Kiepskich,29932
1856748,2015,12,286,Piotr Tuleja,26787
1550465,2015,12,316,Kolędy polskie,25178
126210,2015,12,371,Marek Zubik,23741
2366013,2015,12,449,Poparzeni Kawą Trzy,21788
4648932,2015,12,487,Lech Morawski,21038
1046936,2015,12,512,Wojciech Jasiński,20650
76215,2015,12,618,Podział administracyjny województwa lubelskiego,18730
4391671,2015,12,688,Pierwsza miłość,17841
3343568,2015,12,690,Ganja Mafia,17794
97207,2015,12,776,Wykaz ras psów agresywnych,16866
3462869,2015,12,801,Sound’n’Grace,16609
2034389,2015,12,810,Cykl Inkwizytorski,16535
4216078,2016,1,108,Trybunał Konstytucyjny,49896
496180,2016,1,162,Danuta Holecka,41348
2865738,2016,1,242,Lista odcinków serialu Świat według Kiepskich,35344
5530443,2016,1,287,Reprezentacja Polski w piłce nożnej,32736
1417459,2016,1,403,Kamil Dąbrowa,27547
881145,2016,1,424,Diana Rudnik,26894
121013,2016,1,489,Anna Kalczyńska,25329
783009,2016,1,491,Andrzej Banasiak,25301
4391671,2016,1,526,Pierwsza miłość,24381
2366013,2016,1,623,Poparzeni Kawą Trzy,22553
1562436,2016,1,627,Kali (raper),22514
3360903,2016,1,637,Piłka ręczna na Letnich Igrzyskach Olimpijskich 2016 – światowe turnieje kwalifikacyjne,22274
3551518,2016,1,768,Kontynentalne kwalifikacje w piłce siatkowej mężczyzn do Letnich Igrzysk Olimpijskich 2016,20459
1814487,2016,1,783,Linia kolejowa nr 250,20292
97207,2016,1,856,Wykaz ras psów agresywnych,19349
1780281,2016,2,26,Maria Teresa Kiszczak,87967
2865738,2016,2,207,Lista odcinków serialu Świat według Kiepskich,33438
5530443,2016,2,327,Reprezentacja Polski w piłce nożnej,26786
461470,2016,2,331,Krystyna Loska,26681
1379920,2016,2,388,Jerzy Błaszczyk,24673
4391671,2016,2,426,Pierwsza miłość,23381
58079,2016,2,436,Lista Macierewicza,23110
3537425,2016,2,451,Pitbull. Nowe porządki,22835
882097,2016,2,495,Strzelanina w Magdalence,21860
2808235,2016,2,658,Wacław Berczyński,19092
1562436,2016,2,667,Kali (raper),18937
1384407,2016,2,700,SB a Lech Wałęsa. Przyczynek do biografii,18307
1435935,2016,2,819,Zabójstwo małżeństwa Jaroszewiczów,17066
441394,2016,2,852,Michał Jagiełło,16796
97207,2016,2,855,Wykaz ras psów agresywnych,16760
783009,2016,2,871,Andrzej Banasiak,16568
4216078,2016,2,900,Trybunał Konstytucyjny,16302
1039763,2016,2,905,Edward Miszczak,16268
5722000,2016,2,959,Maciej Nowak,15697
4216078,2016,3,55,Trybunał Konstytucyjny,69096
5530443,2016,3,66,Reprezentacja Polski w piłce nożnej,64673
2865738,2016,3,198,Lista odcinków serialu Świat według Kiepskich,36478
4297547,2016,3,291,Anna Dąbrowska,30453
1088494,2016,3,303,Jerzy Grzechnik,29643
1379920,2016,3,340,Jerzy Błaszczyk,28128
4391671,2016,3,369,Pierwsza miłość,26947
97207,2016,3,454,Wykaz ras psów agresywnych,24624
1814487,2016,3,511,Linia kolejowa nr 250,23289
3993748,2016,3,546,Krzysztof Zalewski,22496
2374099,2016,3,608,Karol Bedorf,21550
222843,2016,3,680,Witold Roland,20213
468386,2016,3,737,Joka,19153
2528082,2016,3,851,Dorota Szelągowska,17925
3641465,2016,3,864,Krajowe Eliminacje do Konkursu Piosenki Eurowizji 2016,17741
4216078,2016,4,187,Trybunał Konstytucyjny,34828
222843,2016,4,215,Witold Roland,32132
5530443,2016,4,216,Reprezentacja Polski w piłce nożnej,32117
3568824,2016,4,217,Małgorzata Zwiercan,32113
2865738,2016,4,228,Lista odcinków serialu Świat według Kiepskich,31201
5205112,2016,4,234,Dariusz Krupa,30327
636258,2016,4,291,Rezolucja (polityka),27037
1814487,2016,4,334,Linia kolejowa nr 250,25746
1088494,2016,4,391,Jerzy Grzechnik,23868
97207,2016,4,468,Wykaz ras psów agresywnych,21973
1562436,2016,4,610,Kali (raper),19459
6007112,2016,4,660,Chłopiec w pasiastej piżamie,18653
4391671,2016,4,694,Pierwsza miłość,18161
4297547,2016,4,874,Anna Dąbrowska,16380
2044138,2016,4,886,Robert M,16272
3289826,2016,4,986,Lista gatunków roślin objętych ścisłą ochroną w Polsce,15491
504620,2016,5,4,Maria Czubaszek,283385
5530443,2016,5,58,Reprezentacja Polski w piłce nożnej,58515
3707197,2016,5,98,Krystian Rempała,48074
3589029,2016,5,136,Aziz Karaoglu,41083
2528082,2016,5,191,Dorota Szelągowska,34480
3632655,2016,5,243,Jolanta Czaplińska,31152
2865738,2016,5,300,Lista odcinków serialu Świat według Kiepskich,28327
198924,2016,5,327,Lotto (gra liczbowa),26920
783009,2016,5,365,Andrzej Banasiak,25573
1088494,2016,5,376,Jerzy Grzechnik,25130
4216078,2016,5,377,Trybunał Konstytucyjny,25101
222843,2016,5,486,Witold Roland,22291
1814487,2016,5,519,Linia kolejowa nr 250,21249
2081539,2016,5,635,Święta katolickie w Polsce,18985
1562436,2016,5,787,Kali (raper),17272
4391671,2016,5,799,Pierwsza miłość,17179
454960,2016,5,867,Jacek Janczarski,16489
2552054,2016,5,944,Ewa Błachnio,15888
5530443,2016,6,4,Reprezentacja Polski w piłce nożnej,397928
3551554,2016,6,170,Kortez,37217
1030721,2016,6,198,Jerzy Zimowski,33762
2865738,2016,6,416,Lista odcinków serialu Świat według Kiepskich,22185
1814487,2016,6,465,Linia kolejowa nr 250,20674
1019875,2016,6,555,Kataryna,19073
461470,2016,6,708,Krystyna Loska,16874
4216078,2016,6,727,Trybunał Konstytucyjny,16516
3707197,2016,6,735,Krystian Rempała,16434
3620026,2016,6,751,Jan Tomaszewski,16229
3052928,2016,6,759,KęKę,16165
4297547,2016,6,781,Anna Dąbrowska,15817
504620,2016,6,865,Maria Czubaszek,14954
2528082,2016,6,870,Dorota Szelągowska,14907
5530443,2016,7,16,Reprezentacja Polski w piłce nożnej,155712
532055,2016,7,67,Jerzy Nasierowski,57221
1814487,2016,7,185,Linia kolejowa nr 250,31240
1011745,2016,7,270,Ewa Żukowska,25698
2865738,2016,7,281,Lista odcinków serialu Świat według Kiepskich,25218
76215,2016,7,439,Podział administracyjny województwa lubelskiego,19922
783009,2016,7,450,Andrzej Banasiak,19747
97207,2016,7,600,Wykaz ras psów agresywnych,16672
4951136,2016,7,614,Daleko od szosy,16477
968952,2016,7,620,Alan Andersz,16408
2528082,2016,7,621,Dorota Szelągowska,16399
3537425,2016,7,791,Pitbull. Nowe porządki,14435
891320,2016,7,818,Olga Szomańska,14202
2304885,2016,8,47,Emerytura olimpijska,64362
5530443,2016,8,97,Reprezentacja Polski w piłce nożnej,45242
1407765,2016,8,120,Polscy medaliści letnich igrzysk olimpijskich,38962
1814487,2016,8,137,Linia kolejowa nr 250,36139
411082,2016,8,243,Kostek Joriadis,27155
3082368,2016,8,247,Jolanta Molenda,26838
3688756,2016,8,251,Adrian Zieliński,26612
2865738,2016,8,263,Lista odcinków serialu Świat według Kiepskich,25976
76215,2016,8,300,Podział administracyjny województwa lubelskiego,24599
560056,2016,8,396,Tercet Egzotyczny,21798
3640944,2016,8,448,Państwa uczestniczące w Letnich Igrzyskach Olimpijskich 2016,20643
2528082,2016,8,456,Dorota Szelągowska,20421
3537425,2016,8,461,Pitbull. Nowe porządki,20362
783009,2016,8,548,Andrzej Banasiak,18224
3077176,2016,8,584,Małgorzata Raczyńska-Weinsberg,17607
3165834,2016,8,690,Bogusław Leśnodorski (ur. 1975),16190
97207,2016,8,739,Wykaz ras psów agresywnych,15574
3052928,2016,8,883,KęKę,14097
4216078,2016,8,963,Trybunał Konstytucyjny,13431
2672654,2016,9,66,Mariola Bojarska-Ferenc,52339
2916980,2016,9,78,Małgorzata Rozenek-Majdan,47362
891320,2016,9,82,Olga Szomańska,46593
5530443,2016,9,93,Reprezentacja Polski w piłce nożnej,44489
1814487,2016,9,115,Linia kolejowa nr 250,39373
5142645,2016,9,139,Maria Sadowska,35850
3769462,2016,9,241,Leszek Stanek,28347
3052928,2016,9,267,KęKę,27467
2865738,2016,9,287,Lista odcinków serialu Świat według Kiepskich,26918
1524920,2016,9,293,Rinke Rooyens,26819
76215,2016,9,300,Podział administracyjny województwa lubelskiego,26694
1232047,2016,9,312,Agnieszka Woźniak-Starak,26257
3832725,2016,9,316,Michał Żurawski,26084
2552054,2016,9,374,Ewa Błachnio,23642
3537425,2016,9,391,Pitbull. Nowe porządki,22983
4391671,2016,9,510,Pierwsza miłość,20454
134786,2016,9,546,Dzień Edukacji Narodowej,19634
3110896,2016,9,571,Aleksander Milwiw-Baron,19141
3108052,2016,9,699,Joanna Przetakiewicz,17219
3462869,2016,9,706,Sound’n’Grace,17073
198075,2016,9,720,Waldemar Goszcz,16864
4026999,2016,9,785,Zdzisław Marchwicki,16246
3165701,2016,9,939,Łukasz Jemioł,14716
134786,2016,10,45,Dzień Edukacji Narodowej,72378
1814487,2016,10,46,Linia kolejowa nr 250,70914
3769462,2016,10,47,Leszek Stanek,70620
76215,2016,10,48,Podział administracyjny województwa lubelskiego,70070
2916980,2016,10,116,Małgorzata Rozenek-Majdan,42507
3832725,2016,10,128,Michał Żurawski,40216
1011745,2016,10,174,Ewa Żukowska,35044
5142645,2016,10,194,Maria Sadowska,33724
891320,2016,10,257,Olga Szomańska,29988
2865738,2016,10,293,Lista odcinków serialu Świat według Kiepskich,27980
80379,2016,10,301,Strzelcy bramek dla reprezentacji Polski w piłce nożnej mężczyzn,27642
3110896,2016,10,367,Aleksander Milwiw-Baron,24898
4391671,2016,10,414,Pierwsza miłość,23857
3165701,2016,10,466,Łukasz Jemioł,22544
2552054,2016,10,553,Ewa Błachnio,20982
3481676,2016,10,577,Radzimir Dębski,20516
4026999,2016,10,588,Zdzisław Marchwicki,20361
1524920,2016,10,671,Rinke Rooyens,18897
4216078,2016,10,708,Trybunał Konstytucyjny,18383
783009,2016,10,718,Andrzej Banasiak,18275
3551554,2016,10,912,Kortez,16474
3537425,2016,10,920,Pitbull. Nowe porządki,16440
4026999,2016,11,37,Zdzisław Marchwicki,88580
3832725,2016,11,80,Michał Żurawski,58467
3208498,2016,11,89,Sędzia-komisarz,54783
1814487,2016,11,140,Linia kolejowa nr 250,44465
3769462,2016,11,149,Leszek Stanek,43467
3537425,2016,11,184,Pitbull. Nowe porządki,38888
891320,2016,11,198,Olga Szomańska,37637
5142645,2016,11,249,Maria Sadowska,34131
3759751,2016,11,295,Tomasz Oświeciński,30960
80379,2016,11,299,Strzelcy bramek dla reprezentacji Polski w piłce nożnej mężczyzn,30798
2916980,2016,11,352,Małgorzata Rozenek-Majdan,27987
2865738,2016,11,443,Lista odcinków serialu Świat według Kiepskich,25335
4391671,2016,11,450,Pierwsza miłość,25181
3332301,2016,11,455,Romuald Cichoń,25013
76215,2016,11,457,Podział administracyjny województwa lubelskiego,24910
100652,2016,11,595,Marcin Pawłowski (dziennikarz),22104
670996,2016,11,631,Neo-Nówka,21547
90690,2016,11,701,Wojciech Mann,20496
4216078,2016,11,720,Trybunał Konstytucyjny,20219
3110896,2016,11,752,Aleksander Milwiw-Baron,19807
1034284,2016,11,802,Rafał Maserak,19027
3870216,2016,11,838,Choroby genetyczne,18512
3551554,2016,11,911,Kortez,17722
783009,2016,11,964,Andrzej Banasiak,17236
1814487,2016,12,60,Linia kolejowa nr 250,57612
4216078,2016,12,118,Trybunał Konstytucyjny,42824
623998,2016,12,124,Anna Chodakowska,42252
4456916,2016,12,164,Lista odcinków serialu Nie z tego świata,37157
3108052,2016,12,306,Joanna Przetakiewicz,28311
90690,2016,12,349,Wojciech Mann,26511
729761,2016,12,358,Maja Frykowska,26053
3759751,2016,12,386,Tomasz Oświeciński,25211
2374099,2016,12,389,Karol Bedorf,25197
2865738,2016,12,438,Lista odcinków serialu Świat według Kiepskich,23935
1550465,2016,12,476,Kolędy polskie,22892
3852368,2016,12,507,Adam Mazguła,22322
128673,2016,12,558,Robert Friedrich,21481
4391671,2016,12,570,Pierwsza miłość,21219
2916980,2016,12,609,Małgorzata Rozenek-Majdan,20565
3537425,2016,12,627,Pitbull. Nowe porządki,20317
3832725,2016,12,636,Michał Żurawski,20076
198353,2016,12,674,Reprezentacja Polski w skokach narciarskich,19564
3594482,2016,12,716,Antoni Pikul,19040
2421809,2016,12,719,Borys Mańkowski,19016
737384,2016,12,792,Imieniny – grudzień,18095
612119,2016,12,826,Procedura budżetowa w Polsce,17781
3870216,2016,12,929,Choroby genetyczne,16622
1814487,2017,1,41,Linia kolejowa nr 250,87387
4026999,2017,1,51,Zdzisław Marchwicki,75793
1302254,2017,1,90,Sprawa zabójstwa Krzysztofa Olewnika,55731
3568826,2017,1,122,Rafał Wójcikowski,47637
1845137,2017,1,225,Lista skoczków narciarskich ze zwycięstwem w Pucharze Świata,36366
3076032,2017,1,256,"PM2,5",34417
198353,2017,1,277,Reprezentacja Polski w skokach narciarskich,33177
2528082,2017,1,281,Dorota Szelągowska,32793
673786,2017,1,290,Stan pomroczny jasny,32452
2865738,2017,1,335,Lista odcinków serialu Świat według Kiepskich,29388
5142645,2017,1,394,Maria Sadowska,27795
2421090,2017,1,427,Józef Kijowski,26721
4216078,2017,1,567,Trybunał Konstytucyjny,23688
4391671,2017,1,594,Pierwsza miłość,23217
3551554,2017,1,654,Kortez,22075
476663,2017,1,752,Puchar Narodów w skokach narciarskich,20820
121672,2017,1,817,Kabaret Moralnego Niepokoju,19905
2916980,2017,1,903,Małgorzata Rozenek-Majdan,18888
82007,2017,1,959,Imieniny – styczeń,18292
2528082,2017,2,37,Dorota Szelągowska,75698
1277709,2017,2,104,Wojciech Łuszczykiewicz,46746
1814487,2017,2,244,Linia kolejowa nr 250,31460
4026999,2017,2,276,Zdzisław Marchwicki,29966
783009,2017,2,297,Andrzej Banasiak,28093
968952,2017,2,332,Alan Andersz,26922
5142645,2017,2,360,Maria Sadowska,26026
2865738,2017,2,369,Lista odcinków serialu Świat według Kiepskich,25778
2916980,2017,2,379,Małgorzata Rozenek-Majdan,25372
918329,2017,2,388,Mars napada,25123
3849212,2017,2,444,Sprawiedliwi – Wydział Kryminalny,23876
1115787,2017,2,473,Ryszard Bogucki,23124
4391671,2017,2,521,Pierwsza miłość,22192
4297547,2017,2,568,Anna Dąbrowska,21480
3762900,2017,2,659,Tomasz Niecik,20023
1059427,2017,2,708,Natalia Niemen,19162
3461152,2017,2,748,Piotr Pytel,18736
1575838,2017,2,895,Klątwa (dramat),16956
2421809,2017,2,905,Borys Mańkowski,16863
419628,2017,2,907,Imieniny – luty,16798
3076032,2017,2,938,"PM2,5",16392
1345480,2017,3,44,Adrianna Godlewska,78851
312310,2017,3,79,Agata Młynarska,58651
3822039,2017,3,105,Jan Młynarski,52130
1678353,2017,3,136,Parostki,44651
5762096,2017,3,175,Zofia Nowakowska,40105
1277709,2017,3,192,Wojciech Łuszczykiewicz,38881
2916980,2017,3,246,Małgorzata Rozenek-Majdan,33613
968952,2017,3,280,Alan Andersz,31562
205007,2017,3,287,Paulina Chylewska,31171
3052427,2017,3,325,Łukasz Jakóbiak,29063
2528082,2017,3,354,Dorota Szelągowska,27950
2865738,2017,3,388,Lista odcinków serialu Świat według Kiepskich,26766
3849212,2017,3,412,Sprawiedliwi – Wydział Kryminalny,26128
3762900,2017,3,446,Tomasz Niecik,25281
476663,2017,3,511,Puchar Narodów w skokach narciarskich,24064
557539,2017,3,558,Tomasz Zimoch,22847
4391671,2017,3,582,Pierwsza miłość,22397
1131215,2017,3,606,Katarzyna Piasecka,21881
198353,2017,3,683,Reprezentacja Polski w skokach narciarskich,20520
938660,2017,3,693,Dzięcielina,20305
1814487,2017,3,754,Linia kolejowa nr 250,19526
722578,2017,3,778,Imieniny – marzec,19234
4297547,2017,3,789,Anna Dąbrowska,19048
4026999,2017,3,821,Zdzisław Marchwicki,18743
2186877,2017,4,35,Saksoński bocian,77981
2808235,2017,4,54,Wacław Berczyński,60925
2916980,2017,4,99,Małgorzata Rozenek-Majdan,44590
29977,2017,4,178,Zwierzęta objęte ścisłą ochroną gatunkową w Polsce (2014–2017),35397
2528082,2017,4,257,Dorota Szelągowska,30502
3929814,2017,4,378,Piotr Kędzierski,24718
1277709,2017,4,404,Wojciech Łuszczykiewicz,23852
2865738,2017,4,408,Lista odcinków serialu Świat według Kiepskich,23790
4026999,2017,4,449,Zdzisław Marchwicki,22906
5762096,2017,4,454,Zofia Nowakowska,22856
1814487,2017,4,490,Linia kolejowa nr 250,22178
3759751,2017,4,554,Tomasz Oświeciński,20903
3849212,2017,4,591,Sprawiedliwi – Wydział Kryminalny,20139
1943996,2017,4,648,Łabędź rostowski,19269
968952,2017,4,659,Alan Andersz,19131
1326951,2017,4,767,Dni wolne od pracy w Polsce,17640
4391671,2017,4,784,Pierwsza miłość,17469
4297547,2017,4,948,Anna Dąbrowska,15720
2631141,2017,4,952,Kazimierz Nowaczyk,15704
495625,2017,4,963,Tomasz Kammel,15614
20545,2017,4,983,Polska czerwona księga zwierząt,15376
2421809,2017,5,106,Borys Mańkowski,45866
5417420,2017,5,117,Kamienie na szaniec,43929
2083649,2017,5,173,Robert Klatt,36011
29977,2017,5,190,Zwierzęta objęte ścisłą ochroną gatunkową w Polsce (2014–2017),35021
3500849,2017,5,245,Dzwon ratowniczy,31343
503658,2017,5,266,Artur Włodarski,30493
2081539,2017,5,316,Święta katolickie w Polsce,28321
2916980,2017,5,435,Małgorzata Rozenek-Majdan,24213
3849212,2017,5,468,Sprawiedliwi – Wydział Kryminalny,23328
2372498,2017,5,502,Łukasz Jurkowski,22538
1814487,2017,5,521,Linia kolejowa nr 250,22009
149506,2017,5,558,Obcy,21327
2865738,2017,5,574,Lista odcinków serialu Świat według Kiepskich,21011
6001268,2017,5,611,Krzysztof Łapiński,20410
4297547,2017,5,673,Anna Dąbrowska,19549
2916300,2017,5,677,Dr Misio,19490
3551554,2017,5,695,Kortez,19284
2528082,2017,5,702,Dorota Szelągowska,19178
3289826,2017,5,709,Lista gatunków roślin objętych ścisłą ochroną w Polsce,19113
4648932,2017,5,712,Lech Morawski,19103
3760129,2017,5,724,Mitch & Mitch,18971
178586,2017,5,729,Rezydent,18896
20545,2017,5,789,Polska czerwona księga zwierząt,18121
4060512,2017,5,817,Zamach na Jana Pawła II,17811
982563,2017,5,874,Classic,17115
4391671,2017,5,883,Pierwsza miłość,16968
2916980,2017,6,64,Małgorzata Rozenek-Majdan,48353
4010192,2017,6,105,Kazimierz Sowa,37024
80379,2017,6,199,Strzelcy bramek dla reprezentacji Polski w piłce nożnej mężczyzn,27101
3025485,2017,6,212,Jacek Skiba,26192
2354612,2017,6,253,Osadnik Gajówka,24380
3849212,2017,6,269,Sprawiedliwi – Wydział Kryminalny,23991
1814487,2017,6,291,Linia kolejowa nr 250,22867
2865738,2017,6,533,Lista odcinków serialu Świat według Kiepskich,17457
3749901,2017,6,538,Komisja śledcza do zbadania prawidłowości i legalności działań organów i instytucji publicznych wobec podmiotów wchodzących w skład Grupy Amber Gold,17427
1301585,2017,6,565,Mejk,17155
58079,2017,6,717,Lista Macierewicza,15228
193093,2017,6,718,Milano (zespół muzyczny),15226
423857,2017,6,834,Trzeci Oddech Kaczuchy,14156
737357,2017,6,867,Imieniny – czerwiec,13961
200005,2017,6,895,Sławomir Świerzyński,13717
3690242,2017,6,919,Piękni i Młodzi,13482
4026999,2017,6,942,Zdzisław Marchwicki,13353
2528082,2017,6,948,Dorota Szelągowska,13311
184419,2017,7,63,Tadeusz Sznuk,47074
4648932,2017,7,147,Lech Morawski,32151
1814487,2017,7,166,Linia kolejowa nr 250,30633
3044761,2017,7,276,Marek Wysocki,24246
2354612,2017,7,281,Osadnik Gajówka,24028
3690242,2017,7,312,Piękni i Młodzi,22663
960702,2017,7,324,Bohdan Zdziennicki,22136
2865738,2017,7,342,Lista odcinków serialu Świat według Kiepskich,21508
200401,2017,7,406,Sebastian Riedel,19581
2528082,2017,7,474,Dorota Szelągowska,18300
430220,2017,7,523,Pierwszy Prezes Sądu Najwyższego,17338
1014801,2017,7,534,Weto ustawodawcze,17137
2450102,2017,7,546,Bronisław Berman,17052
737361,2017,7,551,Imieniny – lipiec,17030
513303,2017,7,553,Imperatyw,17024
2916980,2017,7,554,Małgorzata Rozenek-Majdan,17018
594670,2017,7,571,Andrzej Rosiewicz,16785
3849212,2017,7,647,Sprawiedliwi – Wydział Kryminalny,15610
3736940,2017,7,650,Projekt Lady,15562
4216078,2017,7,657,Trybunał Konstytucyjny,15466
2055360,2017,7,716,Święto Policji,14888
3574201,2017,7,834,Sejm Rzeczypospolitej Polskiej VIII kadencji,13846
4084954,2017,7,856,Ciekawy przypadek Benjamina Buttona,13650
4160301,2017,7,861,Jerzy Targalski,13588
97207,2017,7,924,Wykaz ras psów agresywnych,13092
2552054,2017,7,968,Ewa Błachnio,12769
1543724,2017,8,12,Bruno Miecugow,88377
721375,2017,8,70,Wanda Kwietniewska,42352
1814487,2017,8,89,Linia kolejowa nr 250,38401
3736940,2017,8,100,Projekt Lady,36544
2916980,2017,8,104,Małgorzata Rozenek-Majdan,36283
2528082,2017,8,126,Dorota Szelągowska,33691
304455,2017,8,132,Oddział Zamknięty,32950
2865738,2017,8,320,Lista odcinków serialu Świat według Kiepskich,22837
2354612,2017,8,337,Osadnik Gajówka,22212
3849212,2017,8,379,Sprawiedliwi – Wydział Kryminalny,20595
1488235,2017,8,451,Kancelarya,18616
428004,2017,8,458,Tomasz Sianecki,18393
504620,2017,8,488,Maria Czubaszek,17929
3641927,2017,8,490,Nocny Kochanek,17916
4026999,2017,8,540,Zdzisław Marchwicki,17048
5417420,2017,8,562,Kamienie na szaniec,16754
184419,2017,8,624,Tadeusz Sznuk,16044
3108052,2017,8,626,Joanna Przetakiewicz,16012
437906,2017,8,807,De Mono,14121
4031678,2017,8,846,Tatiana Mindewicz-Puacz,13810
97207,2017,8,871,Wykaz ras psów agresywnych,13635
3966210,2017,8,877,Gliniarze (serial telewizyjny),13587
148158,2017,8,940,Wojciech Wencel,13128
3681057,2017,8,945,Ola Ciupa,13091
3108052,2017,9,40,Joanna Przetakiewicz,64992
2838951,2017,9,84,Michał Królikowski,47745
5142645,2017,9,85,Maria Sadowska,47643
1814487,2017,9,89,Linia kolejowa nr 250,47303
3849212,2017,9,150,Sprawiedliwi – Wydział Kryminalny,37111
4160301,2017,9,209,Jerzy Targalski,31933
3966210,2017,9,229,Gliniarze (serial telewizyjny),31008
2916980,2017,9,246,Małgorzata Rozenek-Majdan,30272
3754675,2017,9,299,Stanisław Karpiel-Bułecka,27375
1672322,2017,9,306,Gładysz,27223
